Domain,Receive Time,Serial #,Type,Threat/Content Type,Config Version,Generate Time,Source address,Destination address,NAT Source IP,NAT Destination IP,Rule,Source User,Destination User,Application,Virtual System,Source Zone,Destination Zone,Inbound Interface,Outbound Interface,Log Action,Time Logged,Session ID,Repeat Count,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Flags,IP Protocol,Action,Bytes,Bytes Sent,Bytes Received,Packets,Start Time,Elapsed Time (sec),Category,,Sequence Number,Action Flags,Source Country,Destination Country,,Packets Sent,Packets Received,Session End Reason,DG Hierarchy Level 1,DG Hierarchy Level 2,DG Hierarchy Level 3,DG Hierarchy Level 4,Virtual System Name,Device Name,Action Source,Source VM UUID,Destination VM UUID,Tunnel ID/IMSI,Monitor Tag/IMEI,Parent Session ID,Parent Session Start Time,Tunnel,SCTP Association ID,SCTP Chunks,SCTP Chunks Sent,SCTP Chunks Received,UUID for rule,HTTP/2 Connection,link_change_count,policy_id,link_switches,sdwan_cluster,sdwan_device_type,sdwan_cluster_type,sdwan_site,dynusergroup_name,XFF address,Source Device Category,Source Device Profile,Source Device Model,Source Device Vendor,Source Device OS Family,Source Device OS Version,Source Hostname,Source Mac Address,Destination Device Category,Destination Device Profile,Destination Device Model,Destination Device Vendor,Destination Device OS Family,Destination Device OS Version,Destination Hostname,Destination Mac Address,Container ID,POD Namespace,POD Name,Source External Dynamic List,Destination External Dynamic List,Host ID,Serial Number,Source Dynamic Address Group,Destination Dynamic Address Group,session_owner,High Res Timestamp,nssai_sst,nssai_sd,Subcategory of app,Category of app,Technology of app,Risk of app,Characteristic of app,Container of app,Tunneled app,SaaS of app,Sanctioned State of app,offloaded,flow_type,cluster_name,AI Traffic,AI Forward Error,K8S Cluster ID,tcp_rtt_c2s,tcp_rtt_s2c,total_n_ooseq_c2s,total_n_ooseq_s2c,tcp_retransit_cnt_c2s,tcp_retransit_cnt_s2c,tcp_zero_window_cnt_c2s,tcp_zero_window_cnt_s2c
1,9/2/25 8:17,025409001032,TRAFFIC,end,2818,9/2/25 8:17,10.61.9.5,10.160.32.148,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:17,4504644,1,50267,161,0,0,0x19,udp,allow,63712,31437,32275,646,9/2/25 8:16,34,any,,7543384744894435022,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,323,323,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T08:17:13.557-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:17,025409001032,TRAFFIC,end,2818,9/2/25 8:17,10.61.9.5,10.160.32.149,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:17,8601688,1,50267,161,0,0,0x19,udp,allow,65258,32181,33077,662,9/2/25 8:16,33,any,,7543384744894430031,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,331,331,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T08:17:12.674-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:17,025409001032,TRAFFIC,end,2818,9/2/25 8:17,10.61.9.5,10.160.26.44,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:17,3415262,1,50267,161,0,0,0x19,udp,allow,69170,34141,35029,700,9/2/25 8:16,32,any,,7543384744894421799,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,350,350,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,generic,Toshiba Device,,Toshiba Corporation,,,PCFCAdminOffice01,00:80:91:d9:fd:6b,,,,,,,,,,,2025-09-02T08:17:11.507-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:17,025409001032,TRAFFIC,end,2818,9/2/25 8:17,10.61.9.5,10.150.253.242,,,cloud-to-dmz,,,web-browsing,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 8:17,4636799,1,55857,80,0,0,0x1c,tcp,allow,1060,458,602,11,9/2/25 8:15,100,private-ip-addresses,,7543384744894415570,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,6,5,tcp-fin,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T08:17:10.507-05:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:17,025409001032,TRAFFIC,end,2818,9/2/25 8:17,10.61.9.5,10.160.40.32,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:17,4922147,1,50267,161,0,0,0x19,udp,allow,35095,17153,17942,352,9/2/25 8:16,7,any,,7543384744894390237,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,176,176,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Printer,Zebra Label Printer,ZD410,Zebra Technologies,Link-OS,Link-OS,50N224603994,48:a4:93:c1:42:28,,,,,,,,,,,2025-09-02T08:17:06.500-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:16,025409001032,TRAFFIC,end,2818,9/2/25 8:16,10.61.9.5,10.160.36.23,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:16,307804,1,50267,161,0,0,0x19,udp,allow,35096,17153,17943,352,9/2/25 8:16,7,any,,7543384744894297449,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,176,176,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Printer,Zebra Label Printer,ZD410,Zebra Technologies,Link-OS,Link-OS,50N222703482,48:a4:93:b5:03:ee,,,,,,,,,,,2025-09-02T08:16:51.520-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:16,025409001032,TRAFFIC,end,2818,9/2/25 8:16,10.61.9.5,10.160.32.132,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:16,8598619,1,50267,161,0,0,0x19,udp,allow,72553,35950,36603,730,9/2/25 8:15,14,any,,7543384744894250702,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,365,365,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Printer,HP-Printer,,HP Inc.,LynxOS,LynxOS,5c:60:ba:8f:98:9f,5c:60:ba:8f:98:9f,,,,,,,,,,,2025-09-02T08:16:43.526-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:16,025409001032,TRAFFIC,end,2818,9/2/25 8:16,10.61.9.5,10.160.40.38,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:16,4819629,1,50267,161,0,0,0x19,udp,allow,72553,35950,36603,730,9/2/25 8:15,14,any,,7543384744894250363,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,365,365,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T08:16:43.517-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:16,025409001032,TRAFFIC,end,2818,9/2/25 8:16,10.61.9.5,10.160.26.45,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:16,5017197,1,50267,161,0,0,0x19,udp,allow,72552,35950,36602,730,9/2/25 8:15,13,any,,7543384744894215847,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,365,365,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T08:16:37.498-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:16,025409001032,TRAFFIC,end,2818,9/2/25 8:16,10.61.9.5,10.160.40.37,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:16,4213365,1,50267,161,0,0,0x19,udp,allow,72553,35950,36603,730,9/2/25 8:15,15,any,,7543384744894197003,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,365,365,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T08:16:34.500-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:16,025409001032,TRAFFIC,end,2818,9/2/25 8:16,10.61.9.5,10.150.252.241,,,cloud-to-dmz,,,ssl,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 8:16,3287147,1,55783,443,0,0,0x41a,tcp,allow,7185,1095,6090,18,9/2/25 8:14,100,private-ip-addresses,,7543384744894185016,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,9,9,tcp-rst-from-client,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T08:16:32.528-05:00,,,encrypted-tunnel,networking,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,ssl,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:16,025409001032,TRAFFIC,end,2818,9/2/25 8:16,10.61.9.5,10.150.254.240,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 8:16,2800815,1,50267,161,0,0,0x19,udp,allow,72375,35857,36518,728,9/2/25 8:15,15,any,,7543384744894166147,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,364,364,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T08:16:29.516-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:16,025409001032,TRAFFIC,end,2818,9/2/25 8:16,10.61.9.5,10.160.40.31,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:16,4780261,1,50267,161,0,0,0x19,udp,allow,35095,17153,17942,352,9/2/25 8:15,7,any,,7543384744894148361,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,176,176,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Printer,Zebra Label Printer,ZD410,Zebra Technologies,Link-OS,Link-OS,50N224603996,48:a4:93:c1:3b:b6,,,,,,,,,,,2025-09-02T08:16:26.522-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:16,025409001032,TRAFFIC,end,2818,9/2/25 8:16,10.61.9.5,10.150.252.241,,,cloud-to-dmz,,,web-browsing,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 8:16,8141033,1,55768,80,0,0,0x1c,tcp,allow,1060,458,602,11,9/2/25 8:14,100,private-ip-addresses,,7543384744894148224,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,6,5,tcp-fin,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T08:16:26.519-05:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:16,025409001032,TRAFFIC,end,2818,9/2/25 8:16,10.61.9.5,10.138.205.228,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:16,3724722,1,50267,161,0,0,0x19,udp,allow,34518,16878,17640,346,9/2/25 8:15,7,any,,7543384744894148066,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,173,173,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T08:16:26.514-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:16,025409001032,TRAFFIC,end,2818,9/2/25 8:16,10.61.9.5,10.160.26.43,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:16,5779911,1,50267,161,0,0,0x19,udp,allow,966,456,510,10,9/2/25 8:15,1,any,,7543384744894054118,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,5,5,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T08:16:10.517-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:16,025409001032,TRAFFIC,end,2818,9/2/25 8:16,10.61.9.5,10.138.205.228,,,cloud-to-dmz,,,web-browsing,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:16,5409348,1,55923,80,0,0,0x1c,tcp,allow,4506,383,4123,11,9/2/25 8:15,0,private-ip-addresses,,7543384744894026094,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,5,6,tcp-fin,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T08:16:05.532-05:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:15,025409001032,TRAFFIC,end,2818,9/2/25 8:15,10.61.9.5,10.150.253.242,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 8:15,7829346,1,50267,161,0,0,0x19,udp,allow,72375,35857,36518,728,9/2/25 8:15,14,any,,7543384744893980217,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,364,364,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T08:15:58.553-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:15,025409001032,TRAFFIC,end,2818,9/2/25 8:15,10.61.9.5,10.160.40.21,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:15,4308444,1,50267,161,0,0,0x19,udp,allow,35095,17153,17942,352,9/2/25 8:15,8,any,,7543384744893972778,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,176,176,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Printer,Zebra Label Printer,ZD410,Zebra Technologies,Link-OS,Link-OS,50N224604002,48:a4:93:c1:42:12,,,,,,,,,,,2025-09-02T08:15:57.535-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:15,025409001032,TRAFFIC,end,2818,9/2/25 8:15,10.61.9.5,10.160.40.22,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:15,8693000,1,50267,161,0,0,0x19,udp,allow,35095,17153,17942,352,9/2/25 8:15,7,any,,7543384744893967213,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,176,176,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Printer,Zebra Label Printer,ZD410,Zebra Technologies,Link-OS,Link-OS,50N224603992,48:a4:93:bf:fd:70,,,,,,,,,,,2025-09-02T08:15:56.600-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:15,025409001032,TRAFFIC,end,2818,9/2/25 8:15,10.61.9.5,10.138.205.229,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:15,5010092,1,50267,161,0,0,0x19,udp,allow,34519,16878,17641,346,9/2/25 8:15,7,any,,7543384744893873881,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,173,173,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Printer,Zebra Label Printer,ZD410,Zebra Technologies,Link-OS,Link-OS,HONCLAB01,00:07:4d:74:a9:85,,,,,,,,,,,2025-09-02T08:15:41.523-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:15,025409001032,TRAFFIC,end,2818,9/2/25 8:15,10.61.9.5,10.160.32.150,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:15,3338340,1,50267,161,0,0,0x19,udp,allow,65230,32181,33049,662,9/2/25 8:14,29,any,,7543384744893826909,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,331,331,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T08:15:33.548-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:15,025409001032,TRAFFIC,end,2818,9/2/25 8:15,10.61.9.5,10.138.205.229,,,cloud-to-dmz,,,web-browsing,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:15,436459,1,55831,80,0,0,0x1c,tcp,allow,4566,443,4123,12,9/2/25 8:15,0,private-ip-addresses,,7543384744893754546,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,6,6,tcp-fin,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Printer,Zebra Label Printer,ZD410,Zebra Technologies,Link-OS,Link-OS,HONCLAB01,00:07:4d:74:a9:85,,,,,,,,,,,2025-09-02T08:15:21.888-05:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:15,025409001032,TRAFFIC,end,2818,9/2/25 8:15,10.61.9.5,10.160.40.39,,,cloud-to-dmz,,,web-browsing,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:15,8681981,1,55630,80,0,0,0x1c,tcp,allow,1046,456,590,11,9/2/25 8:13,100,private-ip-addresses,,7543384744893728503,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,6,5,tcp-fin,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T08:15:17.678-05:00,,,internet-utility,general-internet,browser-based,4,"used-by-malware,able-to-transfer-file,has-known-vulnerability,tunnel-other-application,pervasive-use",,web-browsing,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:15,025409001032,TRAFFIC,end,2818,9/2/25 8:15,10.61.9.5,10.150.252.241,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.67,,9/2/25 8:15,39156,1,50267,161,0,0,0x19,udp,allow,75598,37441,38157,762,9/2/25 8:14,14,any,,7543384744893702417,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,381,381,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T08:15:13.478-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:14,025409001032,TRAFFIC,end,2818,9/2/25 8:14,10.61.9.5,10.138.205.231,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:14,8939215,1,50267,161,0,0,0x19,udp,allow,79419,39159,40260,802,9/2/25 8:13,29,any,,7543384744893518364,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,401,401,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-02T08:14:43.554-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
1,9/2/25 8:14,025409001032,TRAFFIC,end,2818,9/2/25 8:14,10.61.9.5,10.138.205.134,,,cloud-to-dmz,,,snmpv1-get-request,vsys1,zone-internal,zone-dmz,ae1.10,ae1.66,,9/2/25 8:14,8559963,1,50267,161,0,0,0x19,udp,allow,1116,551,565,12,9/2/25 8:14,0,any,,7543384744893493695,0x8000000000000000,10.0.0.0-10.255.255.255,10.0.0.0-10.255.255.255,,6,6,aged-out,45,44,37,0,,Campus-TMC-fw1,from-policy,,,0,,0,,N/A,0,0,0,0,ea7cbc7d-7bd5-411a-923c-45ddfe1928f6,0,0,,,,,,,,,,,,,,,,,Printer,Intermec Label Printer,PC43d,Honeywell/Intermec,,,PC43340C2120325,00:10:40:db:e4:76,,,,,,,,,,,2025-09-02T08:14:39.535-05:00,,,infrastructure,networking,client-server,2,"has-known-vulnerability,pervasive-use",snmp,untunneled,no,no,0,NonProxyTraffic,,no,0,0,0,0,0,0,0,0,0,0
